ID,Set,ProductId,Visited,Highlighting,AOI,TFF,FPG,SPG,RFX,SFX,ODT
1,4,1,1,2,AoI 2,0,0,0,0,0,0
1,4,1,1,2,AoI 1,0,0,0,0,0,0
1,4,1,1,2,AoI 2,0,0,0,0,0,0
1,4,1,1,2,AoI 1,0,0,0,0,0,0
1,4,1,1,2,AoI 2,0,0,0,0,0,0
1,4,1,1,2,AoI 3,0,0,0,0,0,0
1,4,5,1,2,AoI 1,0,0,0,0,0,0
1,4,5,1,2,AoI 1,0,0,0,0,0,0
1,4,5,1,2,AoI 2,0,0,0,0,0,0
1,4,5,1,2,AoI 1,0,0,0,0,0,0
1,4,5,1,2,AoI 2,0,0,0,0,0,0
1,4,5,1,2,AoI 1,0,0,0,0,0,0
1,4,5,1,2,AoI 2,0,0,0,0,0,0
1,4,5,1,2,AoI 1,0,0,0,0,0,0
1,4,5,1,2,AoI 2,0,0,0,0,0,0
1,4,5,1,2,AoI 1,0,0,0,0,0,0
1,4,5,1,2,AoI 2,0,0,0,0,0,0
1,4,5,1,2,AoI 1,0,0,0,0,0,0
1,4,5,1,2,AoI 2,0,0,0,0,0,0
1,4,5,1,2,AoI 1,0,0,0,0,0,0
1,4,5,1,2,AoI 2,0,0,0,0,0,0
1,4,5,1,2,AoI 1,0,0,0,0,0,0
1,4,5,1,2,AoI 1,0,0,0,0,0,0
1,4,5,1,2,AoI 2,0,0,0,0,0,0
1,4,5,1,2,AoI 1,0,0,0,0,0,0
1,4,5,1,2,AoI 2,0,0,0,0,0,0
1,4,5,1,2,AoI 1,0,0,0,0,0,0
1,4,5,1,2,AoI 2,0,0,0,0,0,0
1,4,5,1,2,AoI 1,0,0,0,0,0,0
1,4,5,1,2,AoI 2,0,0,0,0,0,0
1,4,5,1,2,AoI 3,0,0,0,0,0,0
1,4,5,1,2,AoI 1,0,0,0,0,0,0
1,4,4,1,2,AoI 1,0,0,0,0,0,0
1,4,4,1,2,AoI 1,0,0,0,0,0,0
1,4,4,1,2,AoI 2,0,0,0,0,0,0
1,4,4,1,2,AoI 1,0,0,0,0,0,0
1,4,4,1,2,AoI 2,0,0,0,0,0,0
1,4,4,1,2,AoI 1,0,0,0,0,0,0
1,4,4,1,2,AoI 2,0,0,0,0,0,0
1,4,4,1,2,AoI 1,0,0,0,0,0,0
1,4,4,1,2,AoI 2,0,0,0,0,0,0
1,4,4,1,2,AoI 1,0,0,0,0,0,0
1,4,4,1,2,AoI 2,0,0,0,0,0,0
1,4,4,1,2,AoI 1,0,0,0,0,0,0
1,4,4,1,2,AoI 2,0,0,0,0,0,0
1,4,4,1,2,AoI 1,0,0,0,0,0,0
1,4,4,1,2,AoI 2,0,0,0,0,0,0
1,4,4,1,2,AoI 1,0,0,0,0,0,0
1,4,4,1,2,AoI 1,0,0,0,0,0,0
1,4,4,1,2,AoI 2,0,0,0,0,0,0
1,4,4,1,2,AoI 1,0,0,0,0,0,0
1,4,4,1,2,AoI 2,0,0,0,0,0,0
1,4,4,1,2,AoI 1,0,0,0,0,0,0
1,4,4,1,2,AoI 2,0,0,0,0,0,0
1,4,4,1,2,AoI 1,0,0,0,0,0,0
1,4,4,1,2,AoI 2,0,0,0,0,0,0
1,4,4,1,2,AoI 3,0,0,0,0,0,0
1,4,4,1,2,AoI 1,0,0,0,0,0,0
1,4,4,1,2,AoI 1,0,0,0,0,0,0
1,4,3,1,2,AoI 1,0,0,0,0,0,0
1,4,3,1,2,AoI 1,0,0,0,0,0,0
1,4,3,1,2,AoI 2,0,0,0,0,0,0
1,4,3,1,2,AoI 1,0,0,0,0,0,0
1,4,3,1,2,AoI 2,0,0,0,0,0,0
1,4,3,1,2,AoI 1,0,0,0,0,0,0
1,4,3,1,2,AoI 2,0,0,0,0,0,0
1,4,3,1,2,AoI 1,0,0,0,0,0,0
1,4,3,1,2,AoI 2,0,0,0,0,0,0
1,4,3,1,2,AoI 1,0,0,0,0,0,0
1,4,3,1,2,AoI 2,0,0,0,0,0,0
1,4,3,1,2,AoI 1,0,0,0,0,0,0
1,4,3,1,2,AoI 2,0,0,0,0,0,0
1,4,3,1,2,AoI 1,0,0,0,0,0,0
1,4,3,1,2,AoI 2,0,0,0,0,0,0
1,4,3,1,2,AoI 1,0,0,0,0,0,0
1,4,3,1,2,AoI 1,0,0,0,0,0,0
1,4,3,1,2,AoI 2,0,0,0,0,0,0
1,4,3,1,2,AoI 1,0,0,0,0,0,0
1,4,3,1,2,AoI 2,0,0,0,0,0,0
1,4,3,1,2,AoI 1,0,0,0,0,0,0
1,4,3,1,2,AoI 2,0,0,0,0,0,0
1,4,3,1,2,AoI 1,0,0,0,0,0,0
1,4,3,1,2,AoI 2,0,0,0,0,0,0
1,4,3,1,2,AoI 3,0,0,0,0,0,0
1,4,3,1,2,AoI 1,0,0,0,0,0,0
1,4,3,1,2,AoI 1,0,0,0,0,0,0
1,4,3,1,2,AoI 1,0,0,0,0,0,0
1,4,3,1,2,AoI 2,0,0,0,0,0,0
1,31,3,1,2,AoI 1,0,0,0,0,0,0
1,31,3,1,2,AoI 1,0,0,0,0,0,0
1,31,3,1,2,AoI 2,0,0,0,0,0,0
1,31,3,1,2,AoI 1,0,0,0,0,0,0
1,31,3,1,2,AoI 2,0,0,0,0,0,0
1,31,3,1,2,AoI 1,0,0,0,0,0,0
1,31,3,1,2,AoI 2,0,0,0,0,0,0
1,31,3,1,2,AoI 1,0,0,0,0,0,0
1,31,3,1,2,AoI 2,0,0,0,0,0,0
1,31,3,1,2,AoI 1,0,0,0,0,0,0
1,31,3,1,2,AoI 2,0,0,0,0,0,0
1,31,3,1,2,AoI 1,0,0,0,0,0,0
1,31,3,1,2,AoI 2,0,0,0,0,0,0
1,31,3,1,2,AoI 1,0,0,0,0,0,0
1,31,3,1,2,AoI 2,0,0,0,0,0,0
1,31,3,1,2,AoI 1,0,0,0,0,0,0
1,31,3,1,2,AoI 1,0,0,0,0,0,0
1,31,3,1,2,AoI 2,0,0,0,0,0,0
1,31,3,1,2,AoI 1,0,0,0,0,0,0
1,31,3,1,2,AoI 2,0,0,0,0,0,0
1,31,3,1,2,AoI 1,0,0,0,0,0,0
1,31,3,1,2,AoI 2,0,0,0,0,0,0
1,31,3,1,2,AoI 1,0,0,0,0,0,0
1,31,3,1,2,AoI 2,0,0,0,0,0,0
1,31,3,1,2,AoI 3,0,0,0,0,0,0
1,31,3,1,2,AoI 1,0,0,0,0,0,0
1,31,3,1,2,AoI 1,0,0,0,0,0,0
1,31,3,1,2,AoI 1,0,0,0,0,0,0
1,31,3,1,2,AoI 2,0,0,0,0,0,0
1,31,3,1,2,AoI 1,0,0,0,0,0,0
1,31,3,1,2,AoI 2,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,2,1,2,AoI 2,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,2,1,2,AoI 2,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,2,1,2,AoI 2,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,2,1,2,AoI 2,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,2,1,2,AoI 2,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,2,1,2,AoI 2,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,2,1,2,AoI 2,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,2,1,2,AoI 2,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,2,1,2,AoI 2,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,2,1,2,AoI 2,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,2,1,2,AoI 2,0,0,0,0,0,0
1,31,2,1,2,AoI 3,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,2,1,2,AoI 2,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,2,1,2,AoI 2,0,0,0,0,0,0
1,31,2,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 2,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 2,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 2,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 2,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 2,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 2,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 2,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 2,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 2,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 2,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 2,0,0,0,0,0,0
1,31,4,1,2,AoI 3,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 2,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 2,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 1,0,0,0,0,0,0
1,31,4,1,2,AoI 2,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 2,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 2,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 2,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 2,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 2,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 2,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 2,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 2,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 2,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 2,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 2,0,0,0,0,0,0
1,31,5,1,2,AoI 3,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 2,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 2,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 2,0,0,0,0,0,0
1,31,5,1,2,AoI 1,0,0,0,0,0,0
1,31,5,1,2,AoI 2,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 2,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 2,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 2,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 2,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 2,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 2,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 2,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 2,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 2,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 2,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 2,0,0,0,0,0,0
1,31,1,1,2,AoI 3,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 2,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 2,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 2,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 2,0,0,0,0,0,0
1,31,1,1,2,AoI 1,0,0,0,0,0,0
1,31,1,1,2,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 3,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 1,0,0,0,0,0,0
1,19,1,1,3,AoI 2,0,0,0,0,0,0
1,19,1,1,3,AoI 3,0,0,0,0,0,0
1,19,2,1,3,AoI 1,0,0,0,0,0,0
1,19,2,1,3,AoI 1,0,0,0,0,0,0
1,19,2,1,3,AoI 2,0,0,0,0,0,0
1,19,2,1,3,AoI 1,0,0,0,0,0,0
1,19,2,1,3,AoI 2,0,0,0,0,0,0
1,19,2,1,3,AoI 1,0,0,0,0,0,0
1,19,2,1,3,AoI 2,0,0,0,0,0,0
1,19,2,1,3,AoI 1,0,0,0,0,0,0
1,19,2,1,3,AoI 2,0,0,0,0,0,0
1,19,2,1,3,AoI 1,0,0,0,0,0,0
1,19,2,1,3,AoI 2,0,0,0,0,0,0
1,19,2,1,3,AoI 1,0,0,0,0,0,0
1,19,2,1,3,AoI 2,0,0,0,0,0,0
1,19,2,1,3,AoI 1,0,0,0,0,0,0
1,19,2,1,3,AoI 2,0,0,0,0,0,0
